Disease,Disease_id,Gene,Gene_id,UniProt,Gene_Full_Name,Protein_Class,N_diseases_g,DSI_g,DPI_g,pLI,Score_gda,EL_gda,EI_gda,N_PMIDs,N_SNPs_gda,First_Ref,Last_Ref
Rheumatoid Arthritis,C0003873,ZFP36,7538,P26651,ZFP36 ring finger protein,Nucleic acid binding,161,0.523,0.692,0.75244,0.3,,1,13,0,2004,2019
Rheumatoid Arthritis,C0003873,TFPI2,7980,P48307,tissue factor pathway inhibitor 2,Enzyme modulator,161,0.521,0.769,0.00084274,0.3,,1,2,0,2004,2007
Rheumatoid Arthritis,C0003873,CALD1,800,Q05682,caldesmon 1,,94,0.578,0.692,0.99879,0.3,,1,1,0,2004,2004
Rheumatoid Arthritis,C0003873,ST6GALNAC5,81849,Q9BVH7,"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 5",,23,0.729,0.346,0.16967,0.3,,1,2,0,2007,2007
Rheumatoid Arthritis,C0003873,MGARP,84709,Q8TDB4,mitochondria localized glutamic acid rich protein,,1,1,0.115,0.000038778,0.3,,1,1,0,2007,2007
Rheumatoid Arthritis,C0003873,B3GNT9,84752,Q6UX72,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 9",Enzyme,1,1,0.115,0.000017363,0.3,,1,1,0,2007,2007
Rheumatoid Arthritis,C0003873,RUNX2,860,Q13950,RUNX family transcription factor 2,Transcription factor,405,0.437,0.846,0.94884,0.3,,1,1,0,2010,2010
Rheumatoid Arthritis,C0003873,SLC25A12,8604,O75746,solute carrier family 25 member 12,Transporter,34,0.711,0.462,0.21604,0.3,,1,1,0,2003,2003
Rheumatoid Arthritis,C0003873,CD3E,916,P07766,CD3e molecule,,73,0.615,0.615,0.00034464,0.3,,1,1,0,2003,2003
Rheumatoid Arthritis,C0003873,CD5,921,P06127,CD5 molecule,,32,0.682,0.308,2.31E-10,0.3,,1,1,0,2012,2012
Rheumatoid Arthritis,C0003873,ABCG2,9429,Q9UNQ0,ATP binding cassette subfamily G member 2 (Junior blood group),Transporter,420,0.419,0.885,2.10E-32,0.3,,1,1,1,2013,2013
Rheumatoid Arthritis,C0003873,MMP14,4323,P50281,matrix metallopeptidase 14,Enzyme,340,0.447,0.769,0.99522,0.28,,1,11,0,1998,2013
Rheumatoid Arthritis,C0003873,ZAP70,7535,P43403,zeta chain of T cell receptor associated protein kinase 70,Kinase,212,0.497,0.769,0.87696,0.24,,1,6,0,2003,2019
Rheumatoid Arthritis,C0003873,DNASE2,1777,O00115,"deoxyribonuclease 2, lysosomal",Enzyme,29,0.7,0.462,0.00045225,0.23,,1,3,0,2009,2012
Rheumatoid Arthritis,C0003873,HNRNPA2B1,3181,P22626,heterogeneous nuclear ribonucleoprotein A2/B1,,131,0.566,0.808,0.99732,0.21,,1,2,0,2002,2007
Rheumatoid Arthritis,C0003873,CD226,10666,Q15762,CD226 molecule,,124,0.548,0.769,0.03921,0.2,,0.909,11,2,2009,2018
Rheumatoid Arthritis,C0003873,PADI2,11240,Q9Y2J8,peptidyl arginine deiminase 2,,67,0.61,0.615,4.95E-11,0.2,,0.857,14,5,2004,2019
Rheumatoid Arthritis,C0003873,FCRL3,115352,Q96P31,Fc receptor like 3,Cell adhesion,62,0.612,0.769,5.97E-21,0.2,,0.857,28,4,2005,2016
Rheumatoid Arthritis,C0003873,HLA-A,3105,P04439,"major histocompatibility complex, class I, A",,672,0.37,0.846,0.0013299,0.2,,1,17,2,1981,2014
Rheumatoid Arthritis,C0003873,HLA-B,3106,P01889,"major histocompatibility complex, class I, B",,706,0.379,0.885,0.000038642,0.2,,1,16,45,1982,2018
Rheumatoid Arthritis,C0003873,HLA-C,3107,P10321,"major histocompatibility complex, class I, C",,435,0.415,0.846,1.57E-06,0.2,,0.944,18,14,1993,2019
Rheumatoid Arthritis,C0003873,HLA-DQA1,3117,P01909,"major histocompatibility complex, class II, DQ alpha 1",Immune response,427,0.416,0.846,0.023947,0.2,,0.962,26,8,1990,2016
Rheumatoid Arthritis,C0003873,HLA-DQB1,3119,P01920,"major histocompatibility complex, class II, DQ beta 1",Immune response,504,0.407,0.885,0.0089259,0.2,,1,14,4,1997,2017
Rheumatoid Arthritis,C0003873,ISG20,3669,Q96AZ6,interferon stimulated exonuclease gene 20,,414,0.414,0.846,0.002899,0.2,,1,17,1,1992,2018
Rheumatoid Arthritis,C0003873,TAP2,6891,Q03519,"transporter 2, ATP binding cassette subfamily B member",Transporter,155,0.517,0.808,6.89E-11,0.2,,1,14,7,1994,2016
Rheumatoid Arthritis,C0003873,DPP4,1803,P27487,dipeptidyl peptidase 4,Enzyme,451,0.42,0.808,7.28E-09,0.19,,0.9,10,1,2014,2019
Rheumatoid Arthritis,C0003873,AIRE,326,O43918,autoimmune regulator,,175,0.516,0.808,4.05E-12,0.19,,1,9,7,2011,2019
Rheumatoid Arthritis,C0003873,MICA,100507436,Q29983,MHC class I polypeptide-related sequence A,,248,0.473,0.846,0.0049697,0.18,,1,11,8,2001,2019
Rheumatoid Arthritis,C0003873,HLA-DMB,3109,P28068,"major histocompatibility complex, class II, DM beta",Immune response,41,0.638,0.615,0.0024627,0.18,,0.8,10,5,1997,2009
Rheumatoid Arthritis,C0003873,ATG5,9474,Q9H1Y0,autophagy related 5,Transporter,282,0.462,0.885,0.97758,0.17,,1,11,4,2004,2019
Rheumatoid Arthritis,C0003873,AIF1,199,P55008,allograft inflammatory factor 1,Calcium-binding protein,166,0.521,0.808,1.88E-06,0.16,,1,8,5,2007,2018
Rheumatoid Arthritis,C0003873,C5,727,P01031,complement C5,Enzyme modulator,129,0.55,0.731,8.08E-24,0.16,,1,8,3,2007,2013
Rheumatoid Arthritis,C0003873,MECP2,4204,P51608,methyl-CpG binding protein 2,Epigenetic regulator,664,0.414,0.846,0.89382,0.15,,1,6,1,2013,2018
Rheumatoid Arthritis,C0003873,NOTCH4,4855,Q99466,notch receptor 4,,150,0.534,0.731,2.05E-23,0.15,,1,8,25,2001,2013
Rheumatoid Arthritis,C0003873,TNIP1,10318,Q15025,TNFAIP3 interacting protein 1,,93,0.564,0.769,0.47559,0.14,,1,5,1,2003,2019
Rheumatoid Arthritis,C0003873,CCR3,1232,P51677,C-C motif chemokine receptor 3,G-protein coupled receptor,149,0.527,0.808,0.00012636,0.14,,1,5,1,1997,2017
Rheumatoid Arthritis,C0003873,HLA-DOA,3111,P06340,"major histocompatibility complex, class II, DO alpha",Immune response,160,0.509,0.808,2.98E-10,0.14,,1,7,11,1986,2016
Rheumatoid Arthritis,C0003873,HLA-DPA1,3113,P20036,"major histocompatibility complex, class II, DP alpha 1",Immune response,139,0.552,0.846,0.0000025,0.14,,0.857,7,8,1990,2017
Rheumatoid Arthritis,C0003873,PTPN11,5781,Q06124,protein tyrosine phosphatase non-receptor type 11,,702,0.385,0.923,0.99998,0.14,,1,5,1,2003,2019
Rheumatoid Arthritis,C0003873,CFB,629,P00751,complement factor B,,139,0.532,0.769,4.67E-16,0.14,,0.857,7,7,1985,2015
Rheumatoid Arthritis,C0003873,SFTPD,6441,P35247,surfactant protein D,Surfactant,194,0.5,0.846,0.000074927,0.14,,0.833,6,2,2008,2019
Rheumatoid Arthritis,C0003873,TSBP1,10665,Q5SRN2,testis expressed basic protein 1,,48,0.638,0.692,1.48E-16,0.13,,0.889,9,149,2007,2019
Rheumatoid Arthritis,C0003873,CCL27,10850,Q9Y4X3,C-C motif chemokine ligand 27,Signaling,185,0.502,0.846,0.013511,0.13,,1,4,1,2003,2019
Rheumatoid Arthritis,C0003873,PSORS1C1,170679,Q9UIG5,psoriasis susceptibility 1 candidate 1,,43,0.656,0.731,0.00026534,0.13,,1,5,11,2007,2017
Rheumatoid Arthritis,C0003873,MICB,4277,Q29980,MHC class I polypeptide-related sequence B,,95,0.576,0.731,0.000040609,0.13,,1,4,1,2001,2019
Rheumatoid Arthritis,C0003873,APOM,55937,O95445,apolipoprotein M,,82,0.59,0.769,0.00095567,0.13,,1,5,5,2007,2014
Rheumatoid Arthritis,C0003873,RAD51B,5890,O15315,RAD51 paralog B,,126,0.556,0.769,2.08E-15,0.13,,1,7,3,2013,2019
Rheumatoid Arthritis,C0003873,BACH2,60468,Q9BYV9,BTB domain and CNC homolog 2,,130,0.539,0.731,0.99803,0.13,,1,5,1,2012,2016
Rheumatoid Arthritis,C0003873,PRRC2A,7916,P48634,proline rich coiled-coil 2A,Enzyme,45,0.656,0.654,1,0.13,,1,6,15,1998,2011
Rheumatoid Arthritis,C0003873,DDX39B,7919,Q13838,DExD-box helicase 39B,,50,0.641,0.808,0.99725,0.13,,1,6,8,2001,2011
Rheumatoid Arthritis,C0003873,LST1,7940,O00453,leukocyte specific transcript 1,,17,0.792,0.308,0.0011303,0.13,,1,6,2,2006,2016
Rheumatoid Arthritis,C0003873,CDSN,1041,Q15517,corneodesmosin,,101,0.585,0.731,0.46391,0.12,,1,3,2,2002,2013
Rheumatoid Arthritis,C0003873,RPP14,11102,O95059,ribonuclease P/MRP subunit p14,,117,0.544,0.808,0.0019269,0.12,,1,5,1,1990,2019
Rheumatoid Arthritis,C0003873,ICOSLG,23308,O75144,inducible T cell costimulator ligand,,69,0.601,0.654,0.00035482,0.12,,1,4,3,2003,2019
Rheumatoid Arthritis,C0003873,PHF19,26147,Q5T6S3,PHD finger protein 19,Nucleic acid binding,28,0.716,0.385,0.99946,0.12,,0.857,7,6,2007,2019
Rheumatoid Arthritis,C0003873,UBASH3A,53347,P57075,ubiquitin associated and SH3 domain containing A,,43,0.638,0.538,1.05E-10,0.12,,1,6,4,2014,2019
Rheumatoid Arthritis,C0003873,PRKCH,5583,P24723,protein kinase C eta,Kinase,55,0.653,0.577,0.42878,0.12,,1,5,4,2007,2019
Rheumatoid Arthritis,C0003873,GSDMB,55876,Q8TAX9,gasdermin B,,44,0.67,0.5,3.34E-07,0.12,,1,3,1,2012,2012
Rheumatoid Arthritis,C0003873,BTNL2,56244,Q9UIR0,butyrophilin like 2,Enzyme modulator,145,0.546,0.808,8.56E-11,0.12,,1,6,31,2005,2013
Rheumatoid Arthritis,C0003873,COG6,57511,Q9Y2V7,component of oligomeric golgi complex 6,,62,0.644,0.577,6.36E-16,0.12,,1,2,1,2016,2017
Rheumatoid Arthritis,C0003873,C2,717,P06681,complement C2,,71,0.617,0.692,1.35E-16,0.12,,1,5,13,1976,2011
Rheumatoid Arthritis,C0003873,UBE2L3,7332,P68036,ubiquitin conjugating enzyme E2 L3,Enzyme,56,0.644,0.615,0.83844,0.12,,0.667,3,1,2011,2017
Rheumatoid Arthritis,C0003873,NELFE,7936,P18615,negative elongation factor complex member E,,40,0.686,0.5,0.006895,0.12,,0.667,3,8,1997,2011
Rheumatoid Arthritis,C0003873,KIAA1109,84162,Q2LD37,KIAA1109,,86,0.603,0.654,3.26E-21,0.12,,1,3,2,2009,2010
Rheumatoid Arthritis,C0003873,CASP10,843,Q92851,caspase 10,Enzyme,166,0.528,0.692,4.64E-12,0.12,,1,3,1,2003,2019
Rheumatoid Arthritis,C0003873,MACIR,90355,Q96GV9,macrophage immunometabolism regulator,,32,0.691,0.462,0.42746,0.12,,1,8,3,2010,2019
Rheumatoid Arthritis,C0003873,SYNGR1,9145,O43759,synaptogyrin 1,Transporter,17,0.736,0.346,0.45121,0.12,,1,5,1,2014,2019
Rheumatoid Arthritis,C0003873,CD247,919,P20963,CD247 molecule,,140,0.539,0.731,0.016734,0.12,,1,3,4,2012,2016
Rheumatoid Arthritis,C0003873,COL4A1,1282,P02462,collagen type IV alpha 1 chain,,277,0.484,0.731,1,0.11,,1,1,1,2018,2018
Rheumatoid Arthritis,C0003873,COL11A2,1302,P13942,collagen type XI alpha 2 chain,,399,0.435,0.846,0.70197,0.11,,1,3,3,2007,2011
Rheumatoid Arthritis,C0003873,DAXX,1616,Q9UER7,death domain associated protein,,137,0.544,0.692,0.098633,0.11,,1,2,1,2007,2011
Rheumatoid Arthritis,C0003873,ETFA,2108,P13804,electron transfer flavoprotein subunit alpha,Enzyme,195,0.508,0.731,0.0029217,0.11,,1,2,1,2013,2018
Rheumatoid Arthritis,C0003873,RTKN2,219790,Q8IZC4,rhotekin 2,,22,0.722,0.385,5.46E-15,0.11,,1,1,1,2012,2012
Rheumatoid Arthritis,C0003873,HSPA1L,3305,P34931,heat shock protein family A (Hsp70) member 1 like,,65,0.603,0.654,0.000001057,0.11,,1,4,2,2000,2011
Rheumatoid Arthritis,C0003873,ICAM3,3385,P32942,intercellular adhesion molecule 3,,59,0.619,0.654,2.73E-25,0.11,,1,2,1,2003,2017
Rheumatoid Arthritis,C0003873,SMTNL2,342527,Q2TAL5,smoothelin like 2,,1,1,0.115,0.00023793,0.11,,1,1,1,2017,2017
Rheumatoid Arthritis,C0003873,IL12RB2,3595,Q99665,interleukin 12 receptor subunit beta 2,Signaling,59,0.608,0.692,1.62E-09,0.11,,1,2,1,2018,2019
Rheumatoid Arthritis,C0003873,FADS1,3992,O60427,fatty acid desaturase 1,,125,0.582,0.769,0.37384,0.11,,1,4,1,2009,2019
Rheumatoid Arthritis,C0003873,MBP,4155,P02686,myelin basic protein,,184,0.51,0.885,0.28446,0.11,,1,1,1,2011,2011
Rheumatoid Arthritis,C0003873,EMCN,51705,Q9ULC0,endomucin,,25,0.716,0.423,0.000086416,0.11,,1,2,2,2011,2018
Rheumatoid Arthritis,C0003873,ATP6V1G2,534,O95670,ATPase H+ transporting V1 subunit G2,Transporter,7,0.839,0.269,0.0028604,0.11,,1,3,3,2001,2011
Rheumatoid Arthritis,C0003873,SUPT20H,55578,Q8NEM7,"SPT20 homolog, SAGA complex component",Transcription factor,18,0.751,0.346,2.73E-14,0.11,,1,1,1,2019,2019
Rheumatoid Arthritis,C0003873,PSMB8,5696,P28062,proteasome 20S subunit beta 8,,165,0.533,0.808,0.021795,0.11,,1,3,4,1998,2009
Rheumatoid Arthritis,C0003873,PSMB9,5698,P28065,proteasome 20S subunit beta 9,,167,0.514,0.808,0.0027499,0.11,,1,2,3,1998,2009
Rheumatoid Arthritis,C0003873,WDFY4,57705,Q6ZS81,WDFY family member 4,,10,0.792,0.192,0.34009,0.11,,1,5,3,2009,2019
Rheumatoid Arthritis,C0003873,RARB,5915,P10826,retinoic acid receptor beta,Nuclear receptor,254,0.478,0.846,0.99983,0.11,,1,1,1,2019,2019
Rheumatoid Arthritis,C0003873,GPSM3,63940,Q9Y4H4,G protein signaling modulator 3,,17,0.751,0.423,0.28641,0.11,,1,3,4,2007,2016
Rheumatoid Arthritis,C0003873,CARD9,64170,Q9H257,caspase recruitment domain family member 9,,103,0.566,0.654,8.15E-13,0.11,,1,2,1,2015,2019
Rheumatoid Arthritis,C0003873,TNXB,7148,P22105,tenascin XB,,127,0.572,0.731,0.018547,0.11,,1,4,23,2001,2011
Rheumatoid Arthritis,C0003873,TPD52,7163,P55327,tumor protein D52,,76,0.597,0.692,0.000084929,0.11,,1,3,1,2001,2019
Rheumatoid Arthritis,C0003873,MPIG6B,80739,O95866,megakaryocyte and platelet inhibitory receptor G6b,,30,0.695,0.5,1.08E-06,0.11,,1,2,1,2000,2011
Rheumatoid Arthritis,C0003873,TMEM187,8269,Q14656,transmembrane protein 187,,8,0.839,0.231,0.015717,0.11,,1,2,1,2012,2017
Rheumatoid Arthritis,C0003873,MYO18B,84700,Q8IUG5,myosin XVIIIB,,63,0.628,0.615,1.03E-31,0.11,,1,2,1,2013,2019
Rheumatoid Arthritis,C0003873,NTN1,9423,O95631,netrin 1,Enzyme modulator,209,0.509,0.846,0.99687,0.11,,1,2,1,2009,2009
Rheumatoid Arthritis,C0003873,SH3PXD2A,9644,Q5TCZ1,SH3 and PX domains 2A,,32,0.729,0.385,0.98897,0.11,,1,2,1,2017,2019
Rheumatoid Arthritis,C0003873,ELMO1,9844,Q92556,engulfment and cell motility 1,Signaling,72,0.608,0.615,0.89997,0.11,,1,3,2,2012,2016
Rheumatoid Arthritis,C0003873,NAT2,10,P11245,N-acetyltransferase 2,Enzyme,311,0.451,0.885,3.27E-06,0.1,,1,10,3,2002,2012
Rheumatoid Arthritis,C0003873,ZDHHC20P2,100048908,,zinc finger DHHC-type containing 20 pseudogene 2,,3,0.89,0.192,,0.1,,1,1,1,2011,2011
Rheumatoid Arthritis,C0003873,TMPOP1,100129772,,thymopoietin pseudogene 1,,2,1,0.115,,0.1,,1,2,1,2007,2009
Rheumatoid Arthritis,C0003873,WAKMAR2,100130476,,wound and keratinocyte migration associated lncRNA 2,,2,0.931,0.115,,0.1,,1,1,1,2017,2017
Rheumatoid Arthritis,C0003873,HNRNPA1P2,100131609,,heterogeneous nuclear ribonucleoprotein A1 pseudogene 2,,2,1,0.115,,0.1,,1,1,1,2011,2011
Rheumatoid Arthritis,C0003873,NONOP2,100271700,,"non-POU domain containing, octamer-binding pseudogene 2",,6,0.861,0.231,,0.1,,1,1,1,2009,2009
Rheumatoid Arthritis,C0003873,UBDP1,100286971,,ubiquitin D pseudogene 1,,2,1,0.115,,0.1,,1,1,1,2009,2009
Rheumatoid Arthritis,C0003873,AP4B1-AS1,100287722,,AP4B1 antisense RNA 1,,13,0.805,0.231,,0.1,,1,2,12,2009,2019
Rheumatoid Arthritis,C0003873,CYP4F23P,100422238,,"cytochrome P450 family 4 subfamily F member 23, pseudogene",,1,1,0.115,,0.1,,1,1,1,2013,2013
Rheumatoid Arthritis,C0003873,PSMB8-AS1,100507463,,PSMB8 antisense RNA 1 (head to head),,6,0.839,0.385,,0.1,,1,1,3,2009,2009
Rheumatoid Arthritis,C0003873,MUC22,100507679,E2RYF6,mucin 22,,19,0.729,0.5,0.014047,0.1,,1,2,6,2007,2009
Rheumatoid Arthritis,C0003873,MSH5-SAPCD1,100532732,,MSH5-SAPCD1 readthrough (NMD candidate),,21,0.76,0.423,,0.1,,1,3,10,2007,2011
Rheumatoid Arthritis,C0003873,ATP6V1G2-DDX39B,100532737,,ATP6V1G2-DDX39B readthrough (NMD candidate),,15,0.769,0.423,,0.1,,1,3,8,2007,2011
Rheumatoid Arthritis,C0003873,PPT2-EGFL8,100532746,,PPT2-EGFL8 readthrough (NMD candidate),,17,0.792,0.462,,0.1,,1,3,6,2007,2011
Rheumatoid Arthritis,C0003873,CDH11,1009,P55287,cadherin 11,,203,0.512,0.808,0.9999,0.1,,0.917,12,0,2004,2019
Rheumatoid Arthritis,C0003873,TSPAN5,10098,P62079,tetraspanin 5,,9,0.78,0.308,0.90951,0.1,,1,1,1,2013,2013
Rheumatoid Arthritis,C0003873,TRIM10,10107,Q9UDY6,tripartite motif containing 10,,14,0.821,0.269,3.74E-09,0.1,,1,2,3,2007,2009
Rheumatoid Arthritis,C0003873,LINC01934,101927156,,long intergenic non-protein coding RNA 1934,,11,0.821,0.308,,0.1,,1,1,1,2016,2016
Rheumatoid Arthritis,C0003873,LNCPRESS1,101927721,,lncRNA p53 regulated and ESC associated 1,,1,1,0.115,,0.1,,1,1,1,2019,2019
Rheumatoid Arthritis,C0003873,LINC00824,101927774,,long intergenic non-protein coding RNA 824,,24,0.695,0.346,,0.1,,1,3,2,2014,2019
Rheumatoid Arthritis,C0003873,TSBP1-AS1,101929163,,TSBP1 and BTNL2 antisense RNA 1,,63,0.638,0.692,,0.1,,1,6,221,2007,2014
Rheumatoid Arthritis,C0003873,C3orf67-AS1,101929238,,C3orf67 antisense RNA 1,,3,0.89,0.154,,0.1,,1,1,1,2019,2019
Rheumatoid Arthritis,C0003873,C2-AS1,102060414,,C2 antisense RNA 1,,10,0.821,0.192,,0.1,,1,3,5,2007,2011
Rheumatoid Arthritis,C0003873,HCG9,10255,,HLA complex group 9,,22,0.7,0.5,,0.1,,1,2,2,2007,2009
Rheumatoid Arthritis,C0003873,LOC102723407,102723407,,immunoglobulin heavy variable 4-38-2-like,,159,0.514,0.769,,0.1,,1,10,0,1993,2017
Rheumatoid Arthritis,C0003873,ASB15-AS1,102724555,,ASB15 antisense RNA 1,,1,1,0.115,,0.1,,1,1,1,2009,2009
Rheumatoid Arthritis,C0003873,LOC102724971,102724971,,putative V-set and immunoglobulin domain-containing-like protein IGHV4OR15-8,,139,0.527,0.769,,0.1,,1,10,0,1993,2017
Rheumatoid Arthritis,C0003873,STAG1,10274,Q8WVM7,stromal antigen 1,Nucleic acid binding,56,0.656,0.577,1,0.1,,1,2,1,2014,2019
Rheumatoid Arthritis,C0003873,NEBL,10529,O76041,nebulette,,48,0.65,0.692,1.77E-36,0.1,,1,1,1,2018,2018
Rheumatoid Arthritis,C0003873,LINC02356,105369984,,long intergenic non-protein coding RNA 2356,,7,0.931,0.115,,0.1,,1,2,1,2014,2019
Rheumatoid Arthritis,C0003873,LINC02357,105374540,,long intergenic non-protein coding RNA 2357,,10,0.805,0.231,,0.1,,1,3,4,2012,2015
Rheumatoid Arthritis,C0003873,LINC02571,105375015,,long intergenic non-protein coding RNA 2571,,28,0.743,0.5,,0.1,,1,2,9,2007,2011
Rheumatoid Arthritis,C0003873,ETV7-AS1,105375037,,ETV7 and PTX1 antisense RNA 1,,2,0.931,0.115,,0.1,,1,2,1,2014,2019
Rheumatoid Arthritis,C0003873,LINC01748,105378763,,long intergenic non-protein coding RNA 1748,,3,0.89,0.154,,0.1,,1,1,1,2013,2013
Rheumatoid Arthritis,C0003873,AGPAT1,10554,Q99943,1-acylglycerol-3-phosphate O-acyltransferase 1,,18,0.743,0.423,0.97215,0.1,,1,1,10,2011,2011
Rheumatoid Arthritis,C0003873,CXCL13,10563,O43927,C-X-C motif chemokine ligand 13,Signaling,246,0.472,0.731,0.82566,0.1,,1,13,0,2001,2020
Rheumatoid Arthritis,C0003873,AHSA1,10598,O95433,activator of HSP90 ATPase activity 1,,526,0.396,0.923,0.99896,0.1,,1,23,1,2003,2019
Rheumatoid Arthritis,C0003873,CDC42EP3,10602,Q9UKI2,CDC42 effector protein 3,,24,0.722,0.423,0.18562,0.1,,1,1,1,2019,2019
Rheumatoid Arthritis,C0003873,EHMT2-AS1,106478954,,EHMT2 and SLC44A4 antisense RNA 1,,14,0.78,0.462,,0.1,,1,3,4,2007,2011
Rheumatoid Arthritis,C0003873,MDC1-AS1,106478956,,MDC1 antisense RNA 1,,16,0.743,0.308,,0.1,,1,1,1,2009,2009
Rheumatoid Arthritis,C0003873,CELF2,10659,O95319,CUGBP Elav-like family member 2,,58,0.628,0.692,0.99965,0.1,,1,1,1,2019,2019
Rheumatoid Arthritis,C0003873,TNFSF13B,10673,Q9Y275,TNF superfamily member 13b,,282,0.46,0.731,0.98193,0.1,,1,28,0,2002,2019
Rheumatoid Arthritis,C0003873,MTCO2P12,107075310,,MT-CO2 pseudogene 12,,703,0.368,0.962,,0.1,,1,25,0,1994,2019
Rheumatoid Arthritis,C0003873,PHTF1,10745,Q9UMS5,putative homeodomain transcription factor 1,Transcription factor,2,0.931,0.192,9.69E-26,0.1,,1,1,3,2009,2009
Rheumatoid Arthritis,C0003873,LINC02196,107986402,,long intergenic non-protein coding RNA 2196,,3,0.931,0.231,,0.1,,1,1,2,2013,2013
Rheumatoid Arthritis,C0003873,HCP5,10866,Q6MZN7,HLA complex P5,,79,0.595,0.808,,0.1,,1,2,5,2007,2009
Rheumatoid Arthritis,C0003873,PAPOLA,10914,P51003,poly(A) polymerase alpha,Nucleic acid binding,79,0.593,0.731,0.99998,0.1,,1,1,1,2009,2009
Rheumatoid Arthritis,C0003873,EHMT2,10919,Q96KQ7,euchromatic histone lysine methyltransferase 2,Epigenetic regulator,86,0.59,0.808,0.00010292,0.1,,1,3,6,2007,2011
Rheumatoid Arthritis,C0003873,OS9,10956,Q13438,OS9 endoplasmic reticulum lectin,,5,0.931,0.154,2.86E-09,0.1,,1,3,2,2014,2019
Rheumatoid Arthritis,C0003873,HTD2,109703458,P86397,hydroxyacyl-thioester dehydratase type 2,,2,1,0.115,,0.1,,1,3,1,2014,2019
Rheumatoid Arthritis,C0003873,TRIM31,11074,Q9BZY9,tripartite motif containing 31,,61,0.626,0.577,4.32E-06,0.1,,1,2,4,2007,2009
Rheumatoid Arthritis,C0003873,CHI3L1,1116,P36222,chitinase 3 like 1,,420,0.419,0.885,0.000011133,0.1,,0.944,18,1,1993,2019
Rheumatoid Arthritis,C0003873,FAM107A,11170,O95990,family with sequence similarity 107 member A,,36,0.674,0.462,8.28E-07,0.1,,1,3,1,2010,2012
Rheumatoid Arthritis,C0003873,NRM,11270,Q8IXM6,nurim,,16,0.76,0.231,0.021828,0.1,,1,1,1,2007,2007
Rheumatoid Arthritis,C0003873,IL17F,112744,Q96PD4,interleukin 17F,,236,0.48,0.808,0.039165,0.1,,0.867,15,2,2009,2020
Rheumatoid Arthritis,C0003873,SMIM40,113523636,Q5STR5,small integral membrane protein 40,,1,1,0.115,,0.1,,1,1,2,2011,2011
Rheumatoid Arthritis,C0003873,NLRP3,114548,Q96P20,NLR family pyrin domain containing 3,,805,0.361,0.962,0.00081103,0.1,,0.87,23,2,2004,2020
Rheumatoid Arthritis,C0003873,CSMD3,114788,Q7Z407,CUB and Sushi multiple domains 3,,31,0.695,0.5,0.057105,0.1,,1,1,1,2018,2018
Rheumatoid Arthritis,C0003873,PHACTR3,116154,Q96KR7,phosphatase and actin regulator 3,Enzyme modulator,6,0.861,0.231,0.99687,0.1,,1,3,2,2007,2019
Rheumatoid Arthritis,C0003873,RPL3P2,116935,,ribosomal protein L3 pseudogene 2,,1,1,0.115,,0.1,,1,1,2,2011,2011
Rheumatoid Arthritis,C0003873,IP6K3,117283,Q96PC2,inositol hexakisphosphate kinase 3,Kinase,10,0.839,0.231,3.09E-07,0.1,,1,3,8,2007,2011
Rheumatoid Arthritis,C0003873,CLIC1,1192,O00299,chloride intracellular channel 1,Ion channel,74,0.601,0.5,0.00019265,0.1,,1,1,2,2011,2011
Rheumatoid Arthritis,C0003873,CCR5,1234,P51681,C-C motif chemokine receptor 5 (gene/pseudogene),G-protein coupled receptor,508,0.398,0.885,4.31E-10,0.1,,0.967,30,0,1998,2019
Rheumatoid Arthritis,C0003873,ZPBP2,124626,Q6X784,zona pellucida binding protein 2,,20,0.729,0.308,1.22E-08,0.1,,1,1,1,2019,2019
Rheumatoid Arthritis,C0003873,RAVER1,125950,Q8IY67,"ribonucleoprotein, PTB binding 1",Nucleic acid binding,9,0.805,0.231,0.91101,0.1,,1,1,1,2012,2012
Rheumatoid Arthritis,C0003873,CNTFR,1271,P26992,ciliary neurotrophic factor receptor,Signaling,19,0.722,0.385,0.95549,0.1,,1,1,1,2009,2009
Rheumatoid Arthritis,C0003873,RBM45,129831,Q8IUH3,RNA binding motif protein 45,,557,0.383,0.846,2.11E-10,0.1,,0.89,200,1,1989,2019
Rheumatoid Arthritis,C0003873,FLACC1,130540,Q96Q35,flagellum associated containing coiled-coil domains 1,,18,0.729,0.269,1.31E-22,0.1,,1,2,2,2014,2019
Rheumatoid Arthritis,C0003873,TRIM40,135644,Q6P9F5,tripartite motif containing 40,,6,0.89,0.192,6.17E-11,0.1,,1,2,3,2007,2009
Rheumatoid Arthritis,C0003873,MUCL3,135656,Q3MIW9,mucin like 3,,32,0.691,0.731,0.000012265,0.1,,1,2,3,2007,2009
Rheumatoid Arthritis,C0003873,SGCZ,137868,Q96LD1,sarcoglycan zeta,Cellular structure,22,0.751,0.385,6.40E-09,0.1,,1,1,1,2019,2019
Rheumatoid Arthritis,C0003873,ATF6B,1388,Q99941,activating transcription factor 6 beta,,14,0.839,0.192,3.10E-07,0.1,,1,3,2,2007,2011
Rheumatoid Arthritis,C0003873,CRH,1392,P06850,corticotropin releasing hormone,Signaling,402,0.439,0.808,0.71614,0.1,,0.923,13,0,1993,2012
Rheumatoid Arthritis,C0003873,CRK,1398,P46108,"CRK proto-oncogene, adaptor protein",,544,0.394,0.923,0.95936,0.1,,1,23,0,2003,2019
